User_ID,Screen_Time_hr,Working_Hours,Study_Hours,Break_Time_min,Social_Media_Usage_hr
3458,7.1,0,0,23,3.0
3459,7.5,8,0,76,4.2
3460,11.0,9,1,93,4.9
3461,3.7,9,0,72,1.8
3462,10.1,9,0,73,3.0
3463,9.8,10,1,96,3.7
3464,9.0,8,1,92,2.9
3465,4.9,9,0,57,2.5
3466,3.0,8,0,61,0.8
3467,9.9,0,6,48,3.4
3468,7.8,0,7,78,3.0
3469,8.5,8,0,68,4.4
3470,10.6,8,0,78,4.9
3471,3.8,6,0,53,1.6
3472,4.5,2,5,62,1.9
3473,6.5,8,3,88,2.8
3474,5.9,2,4,50,2.5
3475,11.5,8,0,63,4.5
3476,5.5,2,4,58,1.3
3477,11.0,8,0,60,4.3
3478,7.6,6,2,82,2.2
3479,3.4,0,4,54,1.6
3480,8.9,8,0,71,4.1
3481,9.6,7,0,51,4.7
3482,4.1,0,5,46,2.4
3483,6.5,8,0,67,3.4
3484,3.9,8,0,60,1.0
3485,4.2,9,0,81,1.7
3486,9.0,2,5,52,3.9
3487,7.2,9,2,108,2.8
3488,2.8,8,0,77,0.8
3489,11.4,7,1,54,4.7
3490,9.1,0,4,52,4.0
3491,3.0,8,0,80,2.3
3492,9.3,0,7,65,4.5
3493,10.5,0,5,49,5.2
3494,6.4,9,1,89,3.2
3495,9.7,7,2,75,4.4
3496,5.3,2,6,76,0.5
3497,3.7,0,4,27,3.2
3498,11.7,8,0,49,5.2
3499,2.5,8,2,93,1.7
3500,7.5,0,8,72,2.9
3501,3.4,0,6,53,1.8
3502,8.2,8,1,89,3.3
3503,2.5,7,0,53,2.3
3504,3.1,10,0,91,0.5
3505,9.2,8,0,74,3.6
3506,10.2,8,2,76,4.3
3507,10.0,5,2,80,4.5
3508,4.2,6,0,49,2.4
3509,2.6,2,3,44,1.8
3510,9.6,8,0,84,3.3
3511,4.2,7,0,63,1.4
3512,5.5,0,3,22,2.8
3513,5.1,8,1,88,2.2
3514,11.4,8,0,69,5.0
3515,10.8,7,2,70,3.8
3516,6.8,0,5,26,1.2
3517,10.0,7,0,64,3.5
3518,9.6,8,0,80,4.6
3519,7.0,9,0,68,3.4
3520,3.4,7,1,72,1.1
3521,9.9,8,3,93,4.4
3522,8.9,7,0,44,3.3
3523,4.0,2,5,59,2.5
3524,7.1,0,6,66,2.3
3525,10.1,7,2,79,4.7
3526,9.8,7,1,75,3.6
3527,11.7,8,2,87,3.9
3528,6.9,10,0,73,4.1
3529,10.4,4,7,73,3.9
3530,2.6,7,0,53,1.1
3531,8.6,0,6,47,4.2
3532,5.1,8,0,74,3.2
3533,4.0,0,0,10,1.0
3534,9.5,9,0,63,4.6
3535,6.0,0,4,43,2.2
3536,8.3,0,2,24,3.3
3537,10.4,7,1,59,4.2
3538,7.6,8,1,94,3.0
3539,6.7,10,0,76,3.4
3540,8.4,0,4,45,4.8
3541,12.0,7,2,80,6.0
3542,3.7,7,2,78,3.4
3543,5.1,8,0,67,1.8
3544,11.4,9,0,94,6.0
3545,12.0,2,5,53,5.5
3546,7.8,7,0,66,3.9
3547,2.7,8,0,78,2.0
3548,10.4,9,2,69,4.6
3549,8.5,9,0,85,4.0
3550,7.5,11,0,74,3.6
3551,11.7,2,5,67,4.9
3552,3.8,6,1,57,1.8
3553,5.8,8,1,65,2.1
3554,8.4,7,0,57,3.7
3555,2.5,0,4,65,2.2
3556,10.7,8,1,76,5.8
3557,9.7,0,6,47,3.0
3558,4.7,0,1,18,2.4
3559,5.4,7,0,51,2.5
3560,5.4,6,0,49,1.9
3561,10.7,6,0,60,4.4
3562,5.5,8,2,87,2.3
3563,5.2,8,2,90,2.7
3564,9.5,8,0,78,3.9
3565,8.0,9,2,84,4.0
3566,5.9,2,4,44,3.1
3567,8.0,6,0,62,3.8
3568,11.2,9,0,70,4.9
3569,6.8,6,0,63,3.0
3570,2.5,10,1,99,1.1
3571,9.5,0,4,34,5.2
3572,12.0,10,2,100,5.4
3573,3.0,1,7,68,1.5
3574,8.3,9,1,74,3.3
3575,6.3,1,5,63,2.1
3576,7.9,8,2,90,3.1
3577,5.4,0,0,17,3.4
3578,9.7,9,0,87,4.5
3579,3.4,9,0,80,1.1
3580,3.4,9,0,90,1.9
3581,7.6,6,0,55,2.5
3582,5.5,5,0,59,1.6
3583,11.3,9,0,87,5.1
3584,4.3,9,3,103,2.9
3585,9.9,0,2,28,5.3
3586,11.8,7,0,68,5.0
3587,5.6,0,6,51,2.3
3588,11.2,7,0,60,5.5
3589,5.5,7,1,84,2.5
3590,7.8,9,0,78,3.7
3591,2.5,8,0,76,1.0
3592,5.0,8,3,88,1.9
3593,3.0,0,1,27,2.2
3594,2.8,10,0,87,1.4
3595,12.0,4,7,108,4.8
3596,9.8,9,2,81,4.9
3597,5.7,0,7,82,1.9
3598,9.0,7,0,67,3.9
3599,7.5,0,0,10,4.0
3600,11.2,1,7,66,4.5
3601,4.9,8,1,83,1.7
3602,7.4,9,0,61,4.7
3603,2.6,7,0,68,0.9
3604,9.4,6,0,59,3.7
3605,8.0,0,6,59,4.1
3606,8.4,2,4,59,3.6
3607,9.4,9,2,73,6.0
3608,6.1,8,0,72,2.4
3609,4.0,8,0,59,1.7
3610,4.2,2,5,62,2.4
3611,9.5,0,6,46,3.7
3612,11.9,7,2,76,5.5
3613,6.8,0,2,28,3.2
3614,4.1,9,0,64,1.1
3615,3.2,1,3,49,1.3
3616,7.1,0,6,64,2.9
3617,9.3,0,2,20,4.0
3618,8.2,7,2,75,3.4
3619,5.3,7,0,74,2.0
3620,8.1,0,4,41,4.7
3621,7.7,6,0,38,4.3
3622,4.6,9,0,80,2.6
3623,6.4,9,1,93,3.4
3624,10.8,8,0,89,4.6
3625,9.6,8,1,65,4.1
3626,11.3,8,1,75,5.8
3627,11.0,6,0,48,4.6
3628,4.9,6,2,77,2.9
3629,10.7,1,4,65,5.3
3630,8.3,6,3,86,2.5
3631,11.6,7,1,66,5.2
3632,4.4,8,1,82,0.4
3633,5.8,6,0,55,2.4
3634,6.3,8,2,98,1.8
3635,2.7,8,1,85,0.3
3636,7.1,2,3,48,4.1
3637,11.5,6,0,52,4.5
3638,10.2,8,0,69,3.7
3639,4.4,7,0,71,1.4
3640,5.2,9,1,77,2.0
3641,11.8,0,6,55,5.8
3642,3.1,9,0,89,0.4
3643,6.8,0,5,26,3.6
3644,10.9,0,2,20,3.7
3645,9.1,8,1,74,3.9
3646,11.8,7,1,82,5.2
3647,11.8,9,0,86,5.4
3648,9.6,7,0,53,3.5
3649,7.1,8,0,62,3.1
3650,8.4,8,0,70,2.6
3651,10.0,8,2,77,4.5
3652,5.3,0,4,57,3.3
3653,6.9,8,0,66,2.8
3654,8.8,7,1,80,3.6
3655,5.1,0,6,47,2.4
3656,8.7,7,0,56,3.4
3657,3.9,6,0,63,2.6
3658,6.5,6,2,83,1.8
3659,3.5,6,0,37,2.4
3660,10.5,8,3,108,3.8
3661,5.4,8,1,73,2.2
3662,11.3,0,8,84,4.4
3663,10.0,8,0,50,4.0
3664,5.5,6,2,64,2.5
3665,8.2,8,0,59,4.5
3666,6.7,0,2,24,4.2
3667,10.2,1,5,57,4.9
3668,9.0,2,1,35,3.8
3669,8.7,6,0,66,4.1
3670,9.4,8,1,79,5.0
3671,6.5,2,6,64,3.7
3672,6.4,8,0,83,3.3
3673,5.8,7,0,69,2.7
3674,4.0,9,2,99,0.5
3675,5.9,0,2,22,3.5
3676,8.5,4,8,106,3.9
3677,5.5,5,0,47,0.8
3678,4.3,2,5,56,1.3
3679,11.6,7,0,63,5.8
3680,8.0,9,0,69,3.4
3681,2.8,6,1,64,1.1
3682,9.9,10,1,103,5.2
3683,8.9,6,1,57,3.1
3684,6.2,6,0,49,2.5
3685,9.1,6,0,71,2.6
3686,11.2,1,2,30,5.1
3687,4.5,8,2,79,1.1
3688,7.5,10,0,78,3.1
3689,9.8,6,1,43,3.6
3690,3.3,8,1,100,2.9
3691,9.6,6,3,82,4.2
3692,9.8,5,1,47,5.0
3693,7.8,7,0,71,3.8
3694,10.0,0,3,34,5.4
3695,8.9,0,5,47,3.8
3696,5.6,8,0,74,2.1
3697,3.9,6,1,73,2.1
3698,11.6,6,1,59,5.4
3699,8.0,7,0,82,3.4
3700,9.3,8,0,62,4.3
3701,7.6,6,0,58,3.3
3702,9.6,8,0,75,4.2
3703,4.0,1,3,38,2.5
3704,4.6,7,0,79,2.2
3705,10.6,7,0,77,4.0
3706,3.0,0,4,55,1.7
3707,6.8,9,0,77,2.0
3708,4.3,8,2,88,1.9
3709,7.9,7,0,78,4.7
3710,6.9,0,3,25,4.2
3711,9.5,1,6,71,3.5
3712,5.4,9,2,109,2.1
3713,6.5,2,5,52,2.2
3714,4.7,8,0,49,2.9
3715,3.5,2,4,47,1.5
3716,4.7,6,2,62,2.6
3717,11.0,0,3,29,5.0
3718,7.1,0,5,52,3.0
3719,7.6,7,0,59,1.9
3720,9.5,0,2,28,4.4
3721,10.7,7,1,55,5.1
3722,2.7,9,1,112,0.7
3723,3.7,8,0,74,1.6
3724,6.6,7,1,73,2.9
3725,4.4,1,4,44,1.9
3726,7.0,0,6,39,3.1
3727,8.3,7,0,57,3.2
3728,7.2,8,1,67,2.7
3729,9.0,7,0,46,4.3
3730,2.7,8,0,65,0.8
3731,7.6,9,0,75,3.6
3732,9.3,2,6,62,3.9
3733,12.0,7,1,73,4.4
3734,3.5,9,2,98,1.7
3735,2.6,7,0,67,1.6
3736,5.3,8,1,79,3.0
3737,5.6,4,1,39,2.2
3738,10.2,0,2,10,4.7
3739,4.9,8,0,66,1.8
3740,4.8,5,1,66,3.2
3741,10.8,7,2,72,4.7
3742,6.6,0,7,63,1.9
3743,8.8,1,1,18,4.5
3744,4.5,6,0,53,1.8
3745,8.2,8,0,71,5.0
3746,11.0,10,0,82,5.1
3747,9.4,8,1,61,4.1
3748,3.8,9,0,61,1.3
3749,3.8,8,1,86,0.9
3750,3.5,6,0,43,2.2
3751,11.2,8,0,68,3.9
3752,8.3,0,3,29,4.1
3753,2.7,0,2,19,0.6
3754,10.5,7,1,73,4.2
3755,5.6,10,3,117,3.0
3756,8.9,0,3,39,3.4
3757,10.6,2,9,103,4.6
3758,9.7,0,2,33,4.8
3759,10.3,0,8,69,5.5
3760,10.1,4,0,53,4.2
3761,3.9,8,0,84,1.6
3762,6.2,1,6,51,2.1
3763,11.2,7,0,79,4.2
3764,3.4,2,3,54,1.5
3765,11.8,10,1,108,5.9
3766,4.7,0,4,57,1.6
3767,8.4,0,4,44,4.7
3768,5.6,0,6,58,2.2
3769,11.8,0,5,51,4.8
3770,7.5,0,8,68,4.3
3771,3.9,9,0,69,2.0
3772,10.5,7,2,86,5.5
3773,6.3,9,1,98,3.6
3774,10.6,6,0,67,5.5
3775,6.7,9,0,67,3.0
3776,11.4,8,2,70,6.0
3777,3.0,8,2,86,2.2
3778,11.8,8,0,61,4.5
3779,6.9,7,0,60,3.7
3780,6.0,7,1,71,3.2
3781,2.9,9,1,86,0.1
3782,4.7,9,0,72,2.2
3783,5.5,7,0,71,2.5
3784,9.4,8,0,85,3.6
3785,9.1,0,1,33,4.5
3786,10.9,9,0,78,4.8
3787,11.4,8,0,79,5.1
3788,9.4,7,2,85,4.8
3789,9.1,1,5,56,3.5
3790,11.0,1,2,27,5.3
3791,3.7,10,0,97,2.3
3792,3.2,7,0,63,2.0
3793,9.2,2,4,49,4.2
3794,5.4,7,0,73,2.1
3795,6.5,7,2,73,3.8
3796,8.3,8,1,71,4.2
3797,11.5,1,6,60,4.9
3798,10.8,1,3,48,5.0
3799,9.5,8,0,68,5.2
3800,6.6,7,3,92,2.9
3801,10.0,0,1,10,3.7
3802,4.2,0,0,10,2.1
3803,10.2,7,0,62,4.2
3804,7.0,0,5,49,2.5
3805,5.0,8,0,66,0.8
3806,6.9,0,4,44,3.2
3807,10.0,6,0,70,4.8
3808,8.7,7,3,78,3.1
3809,3.8,10,0,98,2.0
3810,9.1,9,0,74,4.9
3811,10.4,9,2,107,4.9
3812,3.9,7,1,77,1.8
3813,3.1,9,2,86,1.7
3814,3.0,1,9,90,0.5
3815,2.7,8,1,64,2.1
3816,2.7,1,8,67,1.1
3817,10.1,0,2,20,4.5
3818,9.5,8,0,71,3.8
3819,11.4,0,5,36,4.4
3820,5.9,1,6,42,2.1
3821,9.2,8,1,73,3.6
3822,6.4,7,0,58,3.3
3823,7.8,8,0,55,4.1
3824,6.7,0,5,43,2.8
3825,6.4,0,4,47,3.4
3826,4.8,0,5,38,2.9
3827,8.0,6,0,55,4.6
3828,5.0,1,3,37,1.4
3829,3.8,9,0,72,2.0
3830,9.6,8,0,45,3.6
3831,8.6,1,5,66,3.5
3832,5.3,8,0,74,2.1
3833,8.5,8,0,61,4.4
3834,2.8,9,2,107,1.7
3835,11.9,0,5,53,6.0
3836,4.1,8,0,61,1.3
3837,11.4,8,0,82,4.4
3838,3.1,9,1,80,1.0
3839,9.2,1,6,52,3.1
3840,4.6,7,1,70,2.9
3841,11.7,6,2,69,4.9
3842,5.5,7,0,64,1.4
3843,2.9,9,0,74,0.9
3844,2.8,2,5,69,1.3
3845,10.6,1,4,34,5.5
3846,3.2,7,2,73,0.5
3847,10.4,0,7,64,4.6
3848,3.9,8,0,64,1.5
3849,5.1,0,4,46,1.5
3850,11.8,8,2,93,5.8
3851,9.4,8,0,73,3.8
3852,3.9,0,0,10,1.3
3853,5.1,8,0,56,2.7
3854,7.0,8,2,84,3.6
3855,10.9,8,0,69,5.5
3856,9.3,1,6,79,4.6
3857,9.1,8,0,66,4.4
3858,5.9,8,0,72,2.1
3859,8.7,0,4,39,2.5
3860,4.1,9,0,68,1.8
3861,7.9,2,6,69,3.7
3862,7.8,8,1,90,1.8
3863,9.0,4,6,77,3.3
3864,4.8,8,0,75,2.0
3865,3.6,0,7,74,1.2
3866,11.7,7,2,73,5.3
3867,4.0,6,0,54,2.3
3868,5.7,7,0,60,2.0
3869,10.8,6,3,101,5.1
3870,8.1,7,2,80,3.5
3871,4.5,1,7,69,1.8
3872,7.1,7,0,63,4.0
3873,10.5,2,5,72,5.1
3874,11.9,0,6,54,5.1
3875,8.6,10,0,85,4.3
3876,4.9,1,3,30,2.7
3877,10.2,7,0,40,4.8
3878,10.2,7,0,49,5.6
3879,10.9,8,0,80,4.8
3880,3.8,6,1,59,1.6
3881,6.0,9,0,72,1.5
3882,4.7,8,0,75,2.1
3883,4.6,9,0,84,1.3
3884,6.0,0,6,66,1.6
3885,3.0,9,0,78,1.7
3886,10.6,8,0,77,4.4
3887,10.6,9,0,70,4.3
3888,11.5,0,3,44,4.0
3889,3.2,8,0,78,0.4
3890,7.9,1,4,52,4.9
3891,2.6,0,6,61,2.9
3892,8.1,1,5,73,3.5
3893,3.4,0,8,87,1.2
3894,6.2,2,4,63,3.2
3895,5.6,9,1,104,2.5
3896,5.6,8,3,88,2.1
3897,4.3,8,2,74,1.5
3898,3.5,4,4,73,1.6
3899,2.7,6,2,68,1.3
3900,9.6,9,1,82,4.4
3901,11.2,6,0,48,4.5
3902,11.0,6,1,71,4.5
3903,8.5,8,0,66,2.9
3904,3.7,9,0,85,3.7
3905,7.9,7,3,95,4.5
3906,3.4,0,6,58,2.3
3907,7.4,7,1,73,3.4
3908,10.6,0,6,58,4.3
3909,4.4,7,3,90,1.4
3910,11.4,7,0,72,6.0
3911,6.2,1,7,65,2.7
3912,4.6,0,5,51,2.7
3913,7.3,4,6,78,3.1
3914,10.8,1,6,51,5.0
3915,5.1,0,6,39,2.3
3916,4.1,0,6,36,2.3
3917,8.6,0,5,40,2.9
3918,9.1,1,3,15,4.1
3919,3.2,0,1,24,1.3
3920,4.9,8,3,84,2.7
3921,3.6,4,5,81,2.0
3922,9.3,8,1,84,4.6
3923,7.5,6,0,59,3.9
3924,11.0,6,3,69,5.4
3925,8.9,0,5,47,3.7
3926,5.1,6,2,86,3.2
3927,5.7,5,0,47,3.5
3928,6.5,9,2,88,3.0
3929,3.4,7,2,73,1.4
3930,11.3,8,0,72,5.6
3931,9.1,8,0,79,3.4
3932,9.4,10,2,96,3.8
3933,8.8,6,0,54,3.5
3934,6.7,9,0,96,2.3
3935,6.1,8,2,84,3.0
3936,7.7,1,5,43,4.3
3937,9.5,0,3,35,3.7
3938,5.9,0,9,70,2.3
3939,7.2,7,1,76,3.3
3940,8.7,10,0,98,4.0
3941,5.1,4,7,65,2.7
3942,10.4,7,1,65,4.7
3943,4.5,4,4,64,1.4
3944,10.7,7,2,74,6.0
3945,2.5,4,8,112,0.8
3946,8.6,7,2,80,3.6
3947,7.0,9,0,70,3.3
3948,4.8,0,3,15,2.1
3949,11.5,0,2,23,5.4
3950,4.5,0,5,65,1.9
3951,7.2,7,1,59,3.3
3952,7.8,0,6,56,4.6
3953,11.6,1,7,75,4.3
3954,8.6,0,2,25,3.5
3955,3.2,0,0,10,1.6
3956,6.5,8,1,73,3.0
3957,10.7,0,4,60,4.6
3958,9.7,1,6,36,4.8
3959,3.0,1,4,26,0.9
3960,8.0,9,0,85,3.8
3961,3.6,9,0,83,1.4
3962,3.4,1,6,66,1.7
3963,11.6,7,0,55,6.0
3964,9.1,6,2,76,4.1
3965,3.5,8,0,58,1.7
3966,5.7,7,0,69,3.1
3967,9.0,7,0,63,3.7
3968,11.1,8,0,73,6.0
3969,3.1,9,0,97,2.2
3970,3.3,0,6,46,1.0
3971,3.6,9,0,85,1.8
3972,7.7,8,0,72,2.6
3973,6.9,2,5,79,4.3
3974,4.1,0,3,33,1.9
3975,7.6,7,2,71,3.7
3976,5.8,9,0,78,3.3
3977,4.1,7,1,48,1.8
3978,2.8,8,1,76,1.8
3979,3.4,7,0,78,1.3
3980,6.2,0,3,34,3.1
3981,7.4,8,0,61,3.4
3982,4.6,9,2,95,1.6
3983,9.9,0,6,54,4.6
3984,7.9,1,3,35,4.3
3985,9.8,1,4,49,4.6
3986,6.3,8,1,85,0.1
3987,11.0,8,2,95,4.8
3988,10.1,7,0,70,3.7
3989,7.8,0,0,10,4.4
3990,9.0,2,6,83,5.0
3991,3.9,5,0,63,2.3
3992,9.8,7,3,75,4.8
3993,8.3,6,0,60,3.5
3994,4.4,0,2,13,1.6
3995,5.1,0,4,31,2.2
3996,11.2,7,2,74,5.1
3997,4.4,8,0,69,0.1
3998,6.6,8,1,78,4.3
3999,10.5,7,0,45,4.8
4000,5.5,0,5,48,2.8
4001,4.1,7,0,64,1.9
4002,7.2,7,1,75,3.6
4003,4.3,6,0,62,1.4
4004,11.8,6,0,76,5.5
4005,8.7,8,1,74,4.7
4006,7.3,0,6,61,3.1
4007,6.7,8,0,55,3.2
4008,8.4,8,2,89,4.0
4009,5.9,7,1,69,2.2
4010,4.6,1,5,41,3.6
4011,5.0,0,4,49,1.6
4012,3.5,1,6,54,2.5
4013,11.0,8,0,63,5.7
4014,11.5,6,0,57,4.7
4015,4.8,0,1,28,1.5
4016,11.8,10,0,70,5.0
4017,7.7,8,0,77,3.5
4018,4.8,9,1,78,2.5
4019,7.3,8,0,72,3.0
4020,3.2,7,0,58,0.2
4021,3.8,8,0,63,1.4
4022,4.6,10,0,90,1.5
4023,11.2,10,0,96,4.1
4024,11.5,8,2,85,5.0
4025,6.4,6,0,45,2.3
4026,4.8,0,3,28,2.5
4027,5.6,1,5,39,2.8
4028,5.7,1,5,69,3.1
4029,7.8,7,0,63,4.4
4030,4.1,0,6,59,1.9
4031,8.0,0,3,39,3.7
4032,6.0,2,4,51,2.5
4033,8.4,8,0,75,3.4
4034,7.9,6,0,81,2.9
4035,6.9,8,1,74,3.6
4036,3.6,0,5,34,0.0
4037,4.0,1,2,41,1.3
4038,5.8,8,0,75,3.1
4039,9.5,7,0,64,3.2
4040,5.7,0,6,65,2.9
4041,5.2,0,4,47,1.4
4042,10.0,7,1,74,4.4
4043,10.8,7,0,61,4.5
4044,9.4,4,5,82,4.9
4045,6.8,0,3,37,3.7
4046,4.5,0,4,52,1.7
4047,12.0,9,1,81,4.5
4048,5.7,9,3,103,2.4
4049,6.6,6,1,65,2.5
4050,7.5,7,1,75,3.1
4051,7.9,7,2,86,2.9
4052,2.7,7,0,51,1.6
4053,11.0,7,2,84,4.6
4054,10.9,0,2,45,4.9
4055,3.7,10,1,93,0.8
4056,10.6,8,0,57,5.5
4057,4.0,0,5,55,2.2
4058,4.8,8,0,91,1.5
4059,7.4,9,0,90,4.7
4060,11.8,0,2,15,5.1
4061,7.1,7,0,50,2.3
4062,6.2,0,3,39,2.7
4063,7.4,2,6,65,4.0
4064,4.7,8,1,55,2.3
4065,11.4,9,1,77,4.8
4066,11.4,1,3,38,6.0
4067,8.9,0,4,31,4.5
4068,4.0,0,3,50,2.5
4069,7.1,1,8,85,2.7
4070,6.1,8,0,65,3.0
4071,12.0,0,7,58,6.0
4072,3.0,0,5,40,0.2
4073,5.0,7,2,67,1.6
4074,7.2,4,7,90,2.9
4075,10.3,7,2,86,4.7
4076,9.4,7,0,61,4.5
4077,11.6,0,6,46,5.8
4078,4.5,1,8,68,0.8
4079,3.5,8,0,87,2.5
4080,8.1,0,6,64,3.8
4081,6.6,6,2,63,2.4
4082,5.7,9,0,79,3.0
4083,9.9,1,2,36,2.9
4084,7.7,7,0,68,3.4
4085,5.6,0,6,39,2.9
4086,7.6,1,4,69,3.1
4087,11.4,1,3,47,5.5
4088,5.0,7,1,56,2.8
4089,6.8,7,0,66,2.0
4090,5.2,9,2,78,2.1
4091,8.0,9,0,75,4.5
4092,11.1,1,5,72,4.4
4093,8.7,7,1,60,3.2
4094,4.3,7,1,57,2.8
4095,3.7,0,1,15,2.1
4096,2.8,1,7,74,1.8
4097,10.5,0,2,25,5.8
4098,7.0,9,0,102,2.8
4099,6.5,9,2,99,2.8
4100,5.0,8,0,67,1.7
4101,6.6,7,1,72,2.3
4102,5.8,0,0,23,3.4
4103,9.6,7,2,94,4.2
4104,9.2,7,1,61,4.6
4105,6.7,0,1,18,3.4
4106,8.7,8,0,80,3.3
4107,8.1,7,0,59,3.7
4108,8.6,4,2,49,2.7
4109,9.7,9,0,84,4.5
4110,3.4,8,0,59,1.4
4111,10.4,7,0,78,3.5
4112,5.2,2,4,65,2.3
4113,6.1,1,3,39,4.4
4114,5.1,8,0,68,2.9
4115,10.4,1,4,56,4.3
4116,10.8,6,0,54,4.5
4117,3.8,8,3,102,1.7
4118,7.5,5,0,62,3.8
4119,6.1,0,6,51,2.2
4120,4.2,9,1,78,1.6
4121,7.8,8,1,60,3.3
4122,6.0,7,2,72,1.6
4123,9.3,7,3,93,4.4
4124,10.4,4,4,69,4.9
4125,2.6,1,6,67,0.8
4126,7.7,1,4,72,3.1
4127,8.0,7,0,78,2.9
4128,5.5,0,3,35,2.7
4129,10.1,10,0,73,4.0
4130,11.1,8,0,84,5.4
4131,9.8,1,7,63,5.1
4132,7.5,1,3,41,3.6
4133,2.6,7,1,62,0.9
4134,6.5,9,0,86,2.7
4135,9.1,0,3,26,3.6
4136,4.0,2,5,61,2.0
4137,9.9,0,3,28,4.1
4138,8.3,0,5,55,4.7
4139,5.7,0,3,36,1.6
4140,10.6,2,4,55,4.5
4141,8.6,7,0,63,3.4
4142,5.4,6,0,54,2.6
4143,4.4,9,0,72,1.5
4144,4.0,7,0,59,2.2
4145,11.9,7,1,75,5.5
4146,10.8,1,7,65,5.1
4147,9.0,1,6,48,2.9
4148,7.0,8,0,62,2.7
4149,10.6,5,0,47,5.3
4150,9.2,9,2,90,3.4
4151,7.8,8,0,90,2.9
4152,9.9,7,3,83,4.9
4153,3.6,8,0,76,0.9
4154,10.8,0,1,13,3.8
4155,3.7,0,4,61,1.2
4156,11.1,6,0,53,6.0
4157,4.6,7,0,54,1.2
4158,6.2,7,1,69,1.8
4159,9.7,1,4,66,5.5
4160,3.6,8,3,88,1.9
4161,11.8,4,6,89,5.6
4162,9.6,8,0,80,3.1
4163,5.0,0,5,36,1.2
4164,10.9,2,4,61,5.0
4165,2.9,6,2,73,0.3
4166,2.6,7,0,57,1.7
4167,5.6,8,3,109,1.7
4168,3.5,0,4,45,2.1
4169,10.3,8,0,68,4.4
4170,6.2,2,5,63,2.4
4171,8.4,8,1,86,2.7
4172,10.3,7,2,93,6.0
4173,4.0,8,1,84,1.2
4174,11.7,7,0,57,5.9
4175,8.7,8,1,75,3.1
4176,3.1,11,1,99,2.4
4177,7.6,6,1,52,4.0
4178,10.8,7,0,75,4.8
4179,11.0,8,0,66,4.5
4180,9.6,7,0,59,4.9
4181,11.7,0,4,39,4.8
4182,7.2,7,1,52,3.5
4183,6.3,8,0,90,3.1
4184,4.6,1,5,53,2.8
4185,6.8,8,0,84,3.0
4186,10.6,9,1,86,3.8
4187,3.0,8,0,71,0.0
4188,4.6,7,3,95,1.3
4189,11.7,9,1,74,6.0
4190,10.0,0,5,53,5.1
4191,5.1,7,0,55,2.9
4192,10.5,0,0,11,3.9
4193,3.9,8,1,85,2.1
4194,8.8,0,4,40,3.3
4195,4.4,0,6,40,1.9
4196,7.5,7,0,52,2.5
4197,8.5,9,0,59,4.0
4198,9.5,9,0,84,3.7
4199,11.1,7,1,88,5.5
4200,10.0,8,2,89,4.9
4201,5.3,7,3,80,2.2
4202,10.5,7,0,65,3.6
4203,3.1,1,5,56,1.1
4204,9.5,9,0,82,4.3
4205,7.1,0,3,22,3.0
4206,6.7,6,0,55,3.1
4207,9.2,9,0,74,4.5
4208,3.1,8,3,93,0.8
4209,10.8,8,0,71,5.2
4210,5.0,6,2,85,2.8
4211,10.2,7,2,76,4.9
4212,5.6,0,1,36,3.4
4213,9.5,9,0,81,3.7
4214,11.2,7,0,79,4.0
4215,9.1,7,0,40,4.8
4216,4.7,7,0,68,2.2
4217,9.1,2,8,95,4.1
4218,9.2,0,3,25,5.1
4219,11.3,7,1,76,4.2
4220,4.9,8,3,95,1.6
4221,11.7,4,3,75,6.0
4222,9.0,8,3,79,3.7
4223,5.5,1,5,50,1.9
4224,7.3,8,0,74,3.5
4225,9.7,8,0,71,4.9
4226,3.0,8,0,73,1.1
4227,5.7,0,5,48,2.6
4228,10.9,2,6,66,5.1
4229,3.5,0,4,34,1.9
4230,7.5,0,5,40,3.7
4231,8.0,9,0,76,3.8
4232,5.2,7,0,55,1.6
4233,6.3,7,0,70,2.7
4234,11.1,8,1,72,4.2
4235,3.1,1,2,23,2.1
4236,4.0,0,3,31,1.5
4237,11.1,0,5,53,5.1
4238,4.2,6,0,56,1.8
4239,4.2,7,0,68,1.5
4240,8.1,0,5,43,3.5
4241,11.9,0,4,47,4.5
4242,6.7,6,1,70,2.6
4243,7.5,9,2,100,3.3
4244,10.4,10,0,71,5.0
4245,9.1,9,0,77,3.5
4246,12.0,0,5,39,6.0
4247,8.3,0,0,10,2.7
4248,6.5,9,2,101,3.7
4249,5.7,7,0,60,1.8
4250,11.9,8,0,73,4.4
4251,10.2,9,0,80,4.2
4252,10.3,2,5,64,5.1
4253,4.3,7,0,45,0.7
4254,6.9,0,7,62,2.7
4255,2.7,1,6,71,1.4
4256,7.6,8,0,68,3.1
4257,3.2,1,6,62,1.2
4258,4.4,8,2,91,2.3
4259,5.2,0,1,30,3.0
4260,10.3,4,5,84,4.4
4261,3.5,7,1,81,1.8
4262,11.1,8,0,66,5.4
4263,7.9,9,0,78,2.7
4264,3.5,7,0,64,1.5
4265,11.9,7,2,88,4.2
4266,2.5,8,0,63,2.1
4267,4.0,9,0,75,2.5
4268,4.2,0,3,43,1.5
4269,10.7,10,0,89,5.0
4270,5.8,6,2,65,0.8
4271,10.4,0,5,66,5.9
4272,2.9,0,4,30,0.8
4273,11.6,9,1,85,5.7
4274,10.6,8,1,90,4.0
4275,7.0,8,0,86,4.3
4276,4.0,2,5,70,1.9
4277,4.6,0,4,41,0.5
