User_ID,Age,Gender,Occupation,Weight_kg,Height_cm,BMI
4851,55,Female,Student,35.8,147.8,16.4
4852,18,Female,Salesperson,42.2,162.5,16.0
4853,42,Female,Software Engineer,65.6,167.4,23.4
4854,53,Female,Software Engineer,55.5,158.9,22.0
4855,34,Male,Student,89.2,175.1,29.1
4856,58,Male,Student,68.1,164.4,25.2
4857,41,Male,Manager,103.0,179.7,31.9
4858,19,Male,Teacher,68.4,176.3,22.0
4859,57,Male,Student,88.4,182.0,26.7
4860,32,Female,Student,60.1,160.3,23.4
4861,49,Male,Student,81.4,162.8,30.7
4862,56,Female,Salesperson,61.8,161.8,23.6
4863,23,Male,Manager,85.3,173.6,28.3
4864,18,Non-binary,Student,51.8,162.2,19.7
4865,40,Female,Teacher,62.1,165.8,22.6
4866,56,Female,Student,63.0,161.7,24.1
4867,34,Male,Healthcare Worker,96.3,178.6,30.2
4868,51,Female,Healthcare Worker,41.0,160.1,16.0
4869,58,Female,Manager,61.6,163.7,23.0
4870,46,Male,Healthcare Worker,66.6,170.6,22.9
4871,26,Male,Salesperson,46.2,169.9,16.0
4872,30,Male,Salesperson,66.3,172.1,22.4
4873,23,Female,Teacher,53.2,173.9,17.6
4874,23,Female,Software Engineer,49.8,176.4,16.0
4875,37,Female,Student,64.7,166.6,23.3
4876,20,Male,Software Engineer,66.0,168.7,23.2
4877,34,Male,Manager,82.2,187.4,23.4
4878,29,Female,Student,71.7,167.4,25.6
4879,18,Male,Student,53.8,162.0,20.5
4880,34,Female,Software Engineer,89.0,165.2,32.6
4881,20,Female,Student,72.5,172.4,24.4
4882,43,Male,Teacher,95.2,177.3,30.3
4883,32,Female,Healthcare Worker,41.4,156.5,16.9
4884,53,Male,Salesperson,69.4,183.1,20.7
4885,49,Female,Manager,76.9,166.9,27.6
4886,49,Male,Teacher,74.8,178.4,23.5
4887,21,Female,Software Engineer,48.3,156.6,19.7
4888,35,Male,Student,51.4,178.2,16.2
4889,36,Male,Healthcare Worker,88.2,178.1,27.8
4890,52,Female,Student,67.5,157.0,27.4
4891,57,Male,Student,85.5,182.7,25.6
4892,31,Female,Salesperson,56.2,158.7,22.3
4893,50,Male,Student,62.8,179.4,19.5
4894,31,Female,Software Engineer,65.1,163.7,24.3
4895,51,Male,Student,59.3,178.5,18.6
4896,21,Female,Student,54.4,160.5,21.1
4897,41,Male,Student,82.5,165.3,30.2
4898,46,Male,Student,49.1,174.1,16.2
4899,36,Male,Manager,86.1,176.9,27.5
4900,23,Female,Salesperson,91.2,171.0,31.2
4901,50,Male,Software Engineer,88.5,177.2,28.2
4902,57,Female,Healthcare Worker,57.5,147.9,26.3
4903,36,Female,Student,64.1,169.1,22.4
4904,18,Male,Software Engineer,67.4,176.6,21.6
4905,22,Female,Student,45.0,167.7,16.0
4906,44,Male,Manager,78.5,178.3,24.7
4907,33,Male,Software Engineer,70.6,176.4,22.7
4908,23,Female,Manager,53.8,158.5,21.4
4909,57,Female,Salesperson,60.1,157.0,24.4
4910,30,Female,Teacher,73.8,172.5,24.8
4911,52,Male,Manager,73.1,184.0,21.6
4912,36,Male,Healthcare Worker,97.7,175.3,31.8
4913,29,Male,Student,73.2,162.3,27.8
4914,33,Female,Software Engineer,78.0,165.4,28.5
4915,27,Female,Manager,48.4,142.0,24.0
4916,42,Female,Manager,67.0,158.1,26.8
4917,37,Male,Student,65.0,178.1,20.5
4918,48,Male,Software Engineer,85.0,175.8,27.5
4919,21,Male,Software Engineer,71.3,173.8,23.6
4920,40,Male,Software Engineer,60.5,174.3,19.9
4921,19,Male,Student,69.6,168.9,24.4
4922,39,Female,Healthcare Worker,59.5,160.1,23.2
4923,54,Female,Salesperson,99.6,168.7,35.0
4924,25,Female,Software Engineer,77.0,170.5,26.5
4925,24,Male,Manager,94.2,172.7,31.6
4926,31,Male,Healthcare Worker,89.0,173.4,29.6
4927,20,Female,Student,71.0,169.6,24.7
4928,33,Male,Student,68.2,174.1,22.5
4929,36,Female,Teacher,43.4,161.3,16.7
4930,35,Male,Salesperson,71.1,185.8,20.6
4931,33,Male,Student,90.1,181.0,27.5
4932,25,Female,Unemployed,58.0,158.4,23.1
4933,50,Male,Software Engineer,82.4,177.3,26.2
4934,29,Female,Software Engineer,42.2,162.4,16.0
4935,28,Female,Student,77.7,171.2,26.5
4936,22,Male,Student,97.3,181.9,29.4
4937,44,Male,Salesperson,53.0,179.3,16.5
4938,29,Female,Unemployed,77.1,171.5,26.2
4939,34,Female,Software Engineer,76.2,158.1,30.5
4940,23,Male,Unemployed,99.0,175.6,32.1
4941,50,Female,Salesperson,57.4,160.8,22.2
4942,22,Male,Software Engineer,82.5,171.7,28.0
4943,45,Male,Manager,95.9,176.2,30.9
4944,31,Male,Software Engineer,87.1,182.0,26.3
4945,22,Male,Teacher,99.5,181.2,30.3
4946,50,Male,Student,76.6,177.5,24.3
4947,58,Non-binary,Manager,71.7,165.1,26.3
4948,36,Male,Student,73.4,183.9,21.7
4949,39,Male,Salesperson,72.1,174.0,23.8
4950,22,Male,Salesperson,74.1,167.2,26.5
4951,19,Female,Student,55.3,160.7,21.4
4952,47,Female,Software Engineer,60.2,160.0,23.5
4953,56,Male,Software Engineer,80.8,170.2,27.9
4954,21,Male,Teacher,88.9,162.4,33.7
4955,50,Male,Student,51.3,179.0,16.0
4956,30,Male,Teacher,89.4,163.6,33.4
4957,37,Male,Student,67.1,169.7,23.3
4958,24,Male,Student,92.4,179.1,28.8
4959,32,Male,Student,96.3,180.1,29.7
4960,40,Female,Student,81.9,161.2,31.5
4961,31,Male,Salesperson,64.3,174.1,21.2
4962,40,Female,Unemployed,64.4,165.6,23.5
4963,36,Female,Software Engineer,64.3,162.7,24.3
4964,46,Female,Teacher,57.7,158.7,22.9
4965,37,Male,Student,89.4,171.5,30.4
4966,46,Male,Teacher,72.7,173.3,24.2
4967,41,Male,Student,46.7,164.7,17.2
4968,35,Female,Manager,50.5,152.6,21.7
4969,27,Male,Healthcare Worker,55.5,178.6,17.4
4970,58,Female,Student,62.8,163.5,23.5
4971,25,Female,Salesperson,74.0,164.0,27.5
4972,43,Male,Student,61.8,169.2,21.6
4973,46,Female,Software Engineer,57.1,158.6,22.7
4974,27,Male,Student,60.9,161.7,23.3
4975,34,Male,Software Engineer,97.4,197.0,25.1
4976,19,Male,Student,81.1,174.0,26.8
4977,23,Male,Software Engineer,93.4,182.3,28.1
4978,22,Female,Software Engineer,90.6,161.8,34.6
4979,45,Male,Software Engineer,83.1,182.0,25.1
4980,58,Male,Manager,98.3,188.0,27.8
4981,22,Female,Healthcare Worker,45.9,162.4,17.4
4982,35,Female,Software Engineer,52.5,151.8,22.8
4983,43,Male,Student,70.5,174.0,23.3
4984,37,Female,Student,54.6,165.6,19.9
4985,58,Female,Healthcare Worker,50.6,151.3,22.1
4986,44,Male,Teacher,78.4,180.7,24.0
4987,29,Male,Software Engineer,67.8,174.7,22.2
4988,24,Male,Student,108.3,173.0,36.2
4989,20,Female,Software Engineer,66.9,158.0,26.8
4990,27,Female,Student,77.9,152.5,33.5
4991,51,Female,Healthcare Worker,85.0,165.1,31.2
4992,42,Female,Healthcare Worker,62.5,170.1,21.6
4993,52,Male,Student,91.1,192.1,24.7
4994,33,Male,Teacher,61.8,165.7,22.5
4995,19,Male,Student,72.4,174.4,23.8
4996,41,Female,Software Engineer,55.0,165.4,20.1
4997,27,Female,Healthcare Worker,64.6,169.4,22.5
4998,55,Male,Teacher,76.7,171.4,26.1
4999,39,Female,Software Engineer,60.9,153.0,26.0
5000,43,Male,Student,78.4,175.0,25.6
5001,56,Male,Salesperson,69.8,169.8,24.2
5002,44,Male,Manager,86.5,174.5,28.4
5003,46,Male,Software Engineer,69.7,173.0,23.3
5004,55,Male,Student,95.2,175.8,30.8
5005,37,Male,Software Engineer,46.7,169.8,16.2
5006,44,Male,Unemployed,75.9,166.1,27.5
5007,58,Male,Teacher,81.5,174.7,26.7
5008,37,Female,Software Engineer,55.0,160.0,21.5
5009,36,Male,Teacher,70.6,175.6,22.9
5010,37,Female,Salesperson,71.0,163.4,26.6
5011,52,Male,Software Engineer,93.0,180.3,28.6
5012,19,Male,Student,50.2,173.9,16.6
5013,47,Male,Teacher,96.6,188.1,27.3
5014,51,Male,Manager,68.6,175.0,22.4
5015,39,Female,Manager,75.6,159.8,29.6
5016,20,Male,Healthcare Worker,46.7,169.7,16.2
5017,23,Female,Software Engineer,93.4,162.2,35.5
5018,32,Female,Student,50.0,156.2,20.5
5019,44,Female,Unemployed,74.4,155.2,30.9
5020,27,Female,Software Engineer,51.8,146.3,24.2
5021,26,Female,Manager,61.9,172.5,20.8
5022,50,Male,Manager,80.5,177.0,25.7
5023,49,Female,Teacher,75.7,161.3,29.1
5024,23,Male,Student,53.0,174.1,17.5
5025,58,Male,Salesperson,86.8,177.0,27.7
5026,53,Male,Salesperson,74.5,174.7,24.4
5027,19,Female,Teacher,74.9,166.3,27.1
5028,46,Female,Software Engineer,68.9,167.7,24.5
5029,21,Male,Student,67.1,175.1,21.9
5030,18,Female,Student,51.8,163.0,19.5
5031,36,Male,Software Engineer,86.3,177.2,27.5
5032,43,Male,Software Engineer,88.6,179.5,27.5
5033,42,Male,Unemployed,87.2,178.1,27.5
5034,27,Male,Salesperson,79.2,173.2,26.4
5035,32,Male,Manager,97.6,184.1,28.8
5036,39,Female,Teacher,75.0,156.0,30.8
5037,38,Female,Student,39.0,155.6,16.1
5038,39,Male,Unemployed,47.7,172.7,16.0
5039,53,Female,Software Engineer,79.9,157.5,32.2
5040,51,Female,Student,44.9,155.8,18.5
5041,47,Female,Software Engineer,54.2,166.3,19.6
5042,42,Female,Healthcare Worker,62.4,164.0,23.2
5043,45,Male,Healthcare Worker,47.5,166.6,17.1
5044,18,Female,Student,62.1,165.1,22.8
5045,21,Female,Healthcare Worker,50.1,157.5,20.2
5046,24,Male,Student,88.8,194.8,23.4
5047,26,Male,Student,68.9,163.4,25.8
5048,53,Female,Salesperson,56.3,156.5,23.0
5049,36,Male,Healthcare Worker,76.0,183.0,22.7
5050,18,Non-binary,Teacher,73.6,169.2,25.7
5051,27,Male,Teacher,95.7,181.0,29.2
5052,53,Female,Salesperson,80.6,159.5,31.7
5053,26,Male,Salesperson,80.0,184.5,23.5
5054,59,Female,Healthcare Worker,82.9,159.2,32.7
5055,49,Female,Teacher,79.5,167.3,28.4
5056,49,Male,Unemployed,59.3,176.7,19.0
5057,23,Female,Unemployed,52.9,167.7,18.8
5058,55,Male,Student,62.3,168.6,21.9
5059,34,Male,Salesperson,104.6,183.7,31.0
5060,27,Male,Software Engineer,75.3,184.2,22.2
5061,44,Female,Software Engineer,47.5,172.3,16.0
5062,52,Male,Manager,71.1,173.9,23.5
5063,38,Male,Student,48.4,174.0,16.0
5064,42,Male,Teacher,60.5,174.8,19.8
5065,45,Female,Healthcare Worker,53.6,156.4,21.9
5066,32,Female,Student,69.0,165.5,25.2
5067,21,Male,Software Engineer,83.9,169.8,29.1
5068,46,Male,Healthcare Worker,78.9,169.1,27.6
5069,26,Female,Software Engineer,43.2,150.0,19.2
5070,44,Male,Software Engineer,67.3,171.8,22.8
5071,43,Female,Software Engineer,64.0,160.6,24.8
5072,36,Female,Teacher,71.4,175.0,23.3
5073,45,Female,Manager,64.8,166.8,23.3
5074,34,Male,Salesperson,57.7,185.9,16.7
5075,58,Female,Software Engineer,48.5,158.5,19.3
5076,59,Female,Salesperson,55.0,155.7,22.7
5077,37,Female,Teacher,43.6,165.1,16.0
5078,57,Male,Software Engineer,90.4,181.6,27.4
5079,56,Male,Manager,53.0,170.2,18.3
5080,40,Male,Manager,83.2,173.6,27.6
5081,49,Female,Teacher,66.4,156.2,27.2
5082,50,Female,Student,66.1,172.9,22.1
5083,22,Male,Student,93.8,179.8,29.0
5084,51,Male,Student,86.0,175.9,27.8
5085,57,Male,Student,78.4,184.2,23.1
5086,28,Female,Manager,57.9,160.0,22.6
5087,20,Female,Student,71.9,156.4,29.4
5088,50,Male,Salesperson,70.5,166.3,25.5
5089,28,Male,Student,90.1,175.7,29.2
5090,33,Male,Software Engineer,52.0,180.2,16.0
5091,35,Female,Teacher,64.9,161.5,24.9
5092,47,Female,Student,44.2,159.3,17.4
5093,27,Female,Healthcare Worker,62.1,159.5,24.4
5094,35,Male,Student,74.0,163.4,27.7
5095,55,Female,Software Engineer,76.7,154.1,32.3
5096,36,Male,Salesperson,71.1,187.2,20.3
5097,53,Female,Manager,61.2,166.4,22.1
5098,30,Male,Student,81.2,183.6,24.1
5099,20,Female,Software Engineer,56.3,167.4,20.1
5100,27,Female,Manager,76.7,162.9,28.9
5101,55,Female,Unemployed,69.4,169.3,24.2
5102,18,Female,Healthcare Worker,58.4,152.9,25.0
5103,44,Male,Software Engineer,81.0,172.2,27.3
5104,25,Male,Unemployed,66.5,165.8,24.2
5105,59,Female,Student,44.3,146.0,20.8
5106,34,Male,Student,69.2,169.1,24.2
5107,26,Male,Salesperson,64.1,176.4,20.6
5108,23,Male,Student,76.6,175.0,25.0
5109,42,Female,Student,72.2,157.8,29.0
5110,56,Male,Student,59.7,176.4,19.2
5111,45,Male,Software Engineer,58.5,182.3,17.6
5112,50,Male,Salesperson,78.1,177.8,24.7
5113,54,Male,Manager,63.7,174.2,21.0
5114,26,Female,Student,62.8,159.8,24.6
5115,35,Non-binary,Teacher,72.8,167.7,25.9
5116,38,Female,Healthcare Worker,37.7,153.5,16.0
5117,19,Male,Salesperson,83.2,173.6,27.6
5118,55,Female,Software Engineer,53.7,167.3,19.2
5119,57,Female,Unemployed,67.8,166.7,24.4
5120,53,Male,Manager,55.4,160.5,21.5
5121,54,Female,Student,63.1,169.4,22.0
5122,32,Female,Student,71.5,149.2,32.1
5123,45,Female,Student,70.3,164.7,25.9
5124,35,Female,Salesperson,72.1,158.8,28.6
5125,51,Male,Student,80.7,179.0,25.2
5126,39,Male,Teacher,80.4,171.6,27.3
5127,28,Female,Student,60.7,151.6,26.4
5128,30,Male,Healthcare Worker,82.6,179.6,25.6
5129,21,Male,Software Engineer,95.3,179.7,29.5
5130,39,Female,Healthcare Worker,68.5,164.9,25.2
5131,24,Female,Healthcare Worker,92.2,162.8,34.8
5132,41,Male,Student,84.8,171.6,28.8
5133,21,Female,Software Engineer,53.8,166.5,19.4
5134,45,Female,Student,65.4,166.1,23.7
5135,32,Female,Healthcare Worker,69.4,162.5,26.3
5136,18,Male,Teacher,85.7,186.3,24.7
5137,20,Male,Student,86.6,177.1,27.6
5138,31,Male,Student,80.8,169.6,28.1
5139,55,Male,Software Engineer,48.9,163.1,18.4
5140,18,Male,Healthcare Worker,100.7,182.3,30.3
5141,55,Male,Manager,58.8,162.4,22.3
5142,55,Male,Healthcare Worker,64.9,172.6,21.8
5143,38,Female,Software Engineer,58.3,163.6,21.8
5144,46,Male,Student,85.6,174.5,28.1
5145,22,Female,Unemployed,48.7,144.6,23.3
5146,27,Female,Student,61.6,169.2,21.5
5147,45,Male,Healthcare Worker,56.5,158.1,22.6
5148,38,Female,Software Engineer,41.1,158.3,16.4
5149,24,Female,Student,50.1,155.6,20.7
5150,20,Male,Manager,61.3,180.1,18.9
5151,37,Female,Unemployed,60.3,160.9,23.3
5152,36,Male,Unemployed,70.3,159.9,27.5
5153,52,Female,Student,71.1,162.3,27.0
5154,21,Male,Student,88.3,171.0,30.2
5155,22,Female,Teacher,69.3,154.1,29.2
5156,18,Male,Manager,68.8,176.4,22.1
5157,21,Female,Salesperson,67.5,165.6,24.6
5158,29,Male,Student,82.0,183.3,24.4
5159,44,Female,Unemployed,39.0,156.2,16.0
5160,59,Female,Manager,56.9,173.0,19.0
5161,40,Male,Salesperson,76.6,179.8,23.7
5162,42,Female,Teacher,65.5,166.3,23.7
5163,38,Male,Software Engineer,92.0,185.3,26.8
5164,41,Female,Unemployed,65.8,157.3,26.6
5165,42,Female,Teacher,48.5,171.4,16.5
5166,49,Female,Healthcare Worker,74.7,167.0,26.8
5167,49,Female,Unemployed,63.7,158.7,25.3
5168,22,Male,Manager,96.5,188.0,27.3
5169,53,Male,Teacher,88.2,173.5,29.3
5170,59,Male,Student,71.7,173.2,23.9
5171,59,Female,Student,86.5,169.5,30.1
5172,56,Male,Student,61.1,172.7,20.5
5173,33,Female,Student,46.9,152.3,20.2
5174,50,Female,Student,70.1,162.9,26.4
5175,38,Male,Software Engineer,68.1,172.8,22.8
5176,26,Female,Software Engineer,61.1,154.2,25.7
5177,23,Male,Software Engineer,95.1,168.5,33.5
5178,52,Male,Student,76.5,170.6,26.3
5179,56,Female,Student,68.4,163.8,25.5
5180,39,Male,Manager,60.7,171.6,20.6
5181,58,Male,Teacher,49.1,170.4,16.9
5182,22,Female,Software Engineer,57.5,154.1,24.2
5183,59,Male,Manager,82.5,167.8,29.3
5184,40,Female,Salesperson,59.2,160.5,23.0
5185,34,Female,Software Engineer,78.3,172.5,26.3
5186,29,Male,Manager,99.4,179.4,30.9
5187,40,Male,Unemployed,93.9,174.6,30.8
5188,33,Female,Salesperson,76.7,170.5,26.4
5189,20,Male,Software Engineer,80.3,178.2,25.3
5190,47,Male,Manager,55.4,176.9,17.7
5191,39,Female,Student,63.1,170.5,21.7
5192,26,Male,Teacher,62.5,164.1,23.2
5193,46,Female,Unemployed,58.4,168.0,20.7
5194,54,Male,Teacher,71.4,167.0,25.6
5195,40,Male,Healthcare Worker,96.0,170.3,33.1
5196,30,Male,Software Engineer,96.1,175.2,31.3
5197,49,Female,Unemployed,68.8,163.9,25.6
5198,40,Female,Teacher,72.5,160.9,28.0
5199,34,Female,Student,57.0,163.9,21.2
5200,57,Male,Teacher,101.2,180.4,31.1
5201,38,Male,Student,54.9,177.1,17.5
5202,19,Male,Student,96.9,184.1,28.6
5203,54,Male,Salesperson,85.5,179.0,26.7
5204,23,Female,Student,54.4,160.6,21.1
5205,35,Female,Salesperson,53.5,150.5,23.6
5206,47,Male,Student,60.9,177.2,19.4
5207,39,Female,Student,54.1,166.1,19.6
5208,50,Male,Unemployed,48.9,168.1,17.3
5209,47,Female,Software Engineer,67.4,155.1,28.0
5210,34,Male,Manager,92.7,176.1,29.9
5211,49,Male,Manager,55.1,185.6,16.0
5212,59,Male,Teacher,97.1,172.1,32.8
5213,31,Male,Healthcare Worker,78.3,179.1,24.4
5214,27,Female,Manager,59.3,151.6,25.8
5215,53,Male,Software Engineer,49.3,166.0,17.9
5216,51,Male,Healthcare Worker,98.6,180.1,30.4
5217,26,Female,Student,75.1,171.9,25.4
5218,59,Female,Teacher,84.2,168.7,29.6
5219,45,Female,Unemployed,75.0,158.1,30.0
5220,28,Male,Manager,100.3,181.3,30.5
5221,31,Female,Salesperson,55.9,160.8,21.6
5222,56,Female,Manager,61.5,161.4,23.6
5223,36,Male,Salesperson,62.1,169.1,21.7
5224,32,Male,Healthcare Worker,83.7,171.4,28.5
5225,45,Male,Student,58.2,149.6,26.0
5226,41,Male,Student,105.3,189.6,29.3
5227,25,Male,Software Engineer,94.4,178.9,29.5
5228,26,Male,Manager,48.0,169.6,16.7
5229,50,Female,Student,79.2,160.9,30.6
5230,50,Female,Student,71.1,157.1,28.8
5231,36,Female,Software Engineer,60.1,162.4,22.8
5232,20,Female,Unemployed,68.9,162.5,26.1
5233,27,Male,Manager,72.4,174.0,23.9
5234,57,Female,Software Engineer,81.3,172.6,27.3
5235,59,Female,Student,59.2,161.2,22.8
5236,18,Male,Software Engineer,82.3,175.6,26.7
5237,46,Female,Student,66.2,163.4,24.8
5238,51,Female,Student,58.3,160.6,22.6
5239,30,Female,Healthcare Worker,66.1,161.3,25.4
5240,18,Female,Unemployed,95.8,161.6,36.7
5241,51,Male,Student,63.5,172.2,21.4
5242,46,Male,Student,79.3,184.1,23.4
5243,30,Male,Software Engineer,63.8,172.2,21.5
5244,46,Female,Software Engineer,60.6,165.9,22.0
5245,56,Female,Student,79.0,167.4,28.2
5246,41,Non-binary,Software Engineer,80.6,170.6,27.7
5247,43,Male,Student,73.3,173.0,24.5
5248,34,Male,Salesperson,87.3,173.2,29.1
5249,24,Female,Manager,77.7,166.3,28.1
5250,30,Female,Manager,66.1,166.7,23.8
5251,22,Male,Software Engineer,55.0,176.8,17.6
5252,43,Female,Healthcare Worker,68.1,155.4,28.2
5253,20,Female,Unemployed,64.5,159.7,25.3
5254,24,Female,Student,64.5,161.9,24.6
5255,56,Female,Student,57.7,160.5,22.4
5256,18,Male,Teacher,91.0,180.6,27.9
5257,34,Female,Student,77.5,172.3,26.1
5258,42,Female,Software Engineer,60.2,160.4,23.4
5259,20,Male,Teacher,60.4,178.3,19.0
5260,32,Male,Teacher,89.1,174.4,29.3
5261,46,Female,Software Engineer,59.5,147.9,27.2
5262,49,Male,Teacher,86.3,183.6,25.6
5263,43,Male,Unemployed,52.8,181.7,16.0
5264,33,Female,Student,62.2,160.0,24.3
5265,42,Male,Manager,64.5,166.0,23.4
5266,45,Female,Student,63.2,170.7,21.7
5267,26,Male,Student,88.0,177.6,27.9
5268,18,Female,Teacher,77.9,167.7,27.7
5269,46,Male,Student,84.3,178.4,26.5
5270,39,Male,Student,92.7,178.2,29.2
5271,33,Male,Student,74.8,193.9,19.9
5272,58,Female,Teacher,52.5,152.8,22.5
5273,58,Female,Manager,66.9,164.2,24.8
5274,24,Male,Student,64.0,171.7,21.7
5275,31,Female,Manager,71.8,160.7,27.8
5276,46,Female,Student,56.7,159.8,22.2
5277,36,Female,Manager,91.8,174.1,30.3
5278,36,Male,Software Engineer,70.8,186.7,20.3
5279,19,Female,Manager,95.8,167.6,34.1
5280,58,Male,Unemployed,98.9,171.6,33.6
5281,32,Male,Healthcare Worker,75.1,176.5,24.1
5282,20,Female,Student,84.9,169.1,29.7
5283,28,Female,Healthcare Worker,66.2,170.8,22.7
5284,47,Male,Student,98.5,184.0,29.1
5285,57,Male,Unemployed,68.8,170.4,23.7
5286,35,Female,Student,50.4,164.2,18.7
5287,19,Female,Software Engineer,42.0,162.0,16.0
5288,49,Male,Student,70.9,174.5,23.3
5289,25,Female,Student,64.3,157.9,25.8
5290,39,Male,Salesperson,93.2,174.8,30.5
5291,23,Male,Healthcare Worker,73.6,172.6,24.7
5292,29,Female,Manager,81.3,167.4,29.0
5293,57,Male,Manager,69.1,175.2,22.5
5294,53,Male,Salesperson,68.8,172.9,23.0
5295,32,Female,Student,72.6,157.7,29.2
5296,45,Female,Student,32.6,142.8,16.0
5297,35,Male,Student,80.6,181.0,24.6
5298,19,Female,Software Engineer,59.7,162.2,22.7
5299,30,Female,Student,79.5,161.2,30.6
5300,32,Male,Student,68.5,176.1,22.1
5301,37,Female,Student,73.3,165.4,26.8
5302,46,Male,Student,107.3,193.7,28.6
5303,59,Male,Healthcare Worker,56.3,177.9,17.8
5304,46,Female,Student,61.0,159.8,23.9
5305,20,Female,Teacher,57.2,159.1,22.6
5306,36,Male,Teacher,92.7,179.4,28.8
5307,20,Male,Teacher,87.8,178.7,27.5
5308,31,Male,Student,65.8,167.3,23.5
5309,57,Male,Software Engineer,62.5,177.6,19.8
5310,21,Male,Student,80.2,165.7,29.2
5311,28,Male,Software Engineer,73.1,173.8,24.2
5312,48,Female,Student,43.5,159.0,17.2
5313,49,Male,Teacher,55.5,177.5,17.6
5314,44,Male,Manager,83.3,177.3,26.5
5315,47,Female,Teacher,49.3,162.0,18.8
5316,19,Female,Software Engineer,89.8,165.2,32.9
5317,26,Male,Software Engineer,59.2,170.8,20.3
5318,45,Male,Salesperson,73.5,173.2,24.5
5319,48,Female,Student,67.9,164.1,25.2
5320,51,Male,Salesperson,70.6,182.5,21.2
5321,32,Male,Salesperson,44.6,167.0,16.0
5322,42,Female,Software Engineer,69.6,165.5,25.4
5323,53,Male,Student,60.9,169.9,21.1
5324,25,Male,Software Engineer,83.1,182.3,25.0
5325,26,Male,Student,80.5,183.5,23.9
5326,54,Male,Student,73.0,168.5,25.7
5327,56,Male,Student,98.9,177.2,31.5
5328,49,Non-binary,Student,65.3,172.3,22.0
5329,34,Male,Teacher,70.9,177.9,22.4
5330,52,Male,Salesperson,58.2,185.0,17.0
5331,54,Male,Student,78.2,182.0,23.6
5332,36,Female,Healthcare Worker,67.7,160.5,26.3
5333,46,Female,Unemployed,57.3,160.3,22.3
5334,24,Male,Unemployed,81.0,175.2,26.4
5335,45,Female,Salesperson,66.1,167.0,23.7
5336,26,Male,Software Engineer,61.2,181.4,18.6
5337,45,Male,Student,82.0,177.9,25.9
5338,23,Male,Teacher,56.3,154.4,23.6
5339,46,Male,Teacher,69.0,165.8,25.1
5340,34,Male,Salesperson,55.9,159.7,21.9
5341,33,Female,Unemployed,52.2,155.5,21.6
5342,40,Male,Teacher,78.7,176.7,25.2
5343,48,Female,Software Engineer,58.2,157.4,23.5
5344,20,Male,Student,91.5,168.3,32.3
5345,38,Male,Student,90.7,179.7,28.1
5346,43,Male,Teacher,87.5,180.0,27.0
5347,53,Female,Teacher,73.3,175.9,23.7
5348,59,Male,Salesperson,43.4,164.7,16.0
5349,54,Female,Teacher,57.4,165.7,20.9
5350,39,Male,Healthcare Worker,75.9,187.5,21.6
5351,59,Male,Manager,81.4,186.9,23.3
5352,29,Male,Salesperson,77.8,178.9,24.3
5353,59,Male,Student,79.4,169.9,27.5
5354,30,Male,Healthcare Worker,84.4,181.2,25.7
5355,28,Male,Manager,87.7,171.8,29.7
5356,33,Female,Student,62.2,164.1,23.1
5357,25,Male,Student,65.8,160.0,25.7
5358,57,Female,Healthcare Worker,65.1,158.2,26.0
5359,57,Male,Student,74.5,170.6,25.6
5360,19,Female,Software Engineer,92.2,174.4,30.3
5361,47,Female,Software Engineer,74.5,162.8,28.1
5362,47,Male,Manager,57.7,176.2,18.6
5363,29,Male,Salesperson,59.9,158.0,24.0
5364,27,Female,Software Engineer,67.6,166.5,24.4
5365,28,Female,Software Engineer,82.2,155.0,34.2
5366,32,Male,Unemployed,68.8,173.0,23.0
5367,33,Male,Salesperson,64.3,178.9,20.1
5368,34,Female,Healthcare Worker,76.0,169.3,26.5
5369,43,Male,Software Engineer,82.2,175.5,26.7
5370,19,Female,Student,54.3,149.8,24.2
5371,29,Male,Software Engineer,55.2,153.3,23.5
5372,43,Male,Manager,85.1,171.9,28.8
5373,40,Female,Student,48.1,152.5,20.7
5374,35,Female,Student,55.2,154.9,23.0
5375,49,Male,Student,76.1,185.2,22.2
5376,55,Male,Software Engineer,82.1,167.1,29.4
5377,20,Female,Salesperson,70.8,165.6,25.8
5378,55,Female,Student,47.1,154.6,19.7
5379,20,Male,Manager,69.6,185.6,20.2
5380,47,Female,Healthcare Worker,94.2,169.2,32.9
5381,18,Female,Student,70.5,154.8,29.4
5382,47,Female,Manager,82.7,170.9,28.3
5383,49,Female,Unemployed,59.6,155.6,24.6
5384,45,Male,Unemployed,98.5,177.4,31.3
5385,38,Female,Student,49.8,159.8,19.5
5386,30,Female,Student,67.1,155.1,27.9
5387,44,Male,Student,66.3,171.7,22.5
5388,53,Male,Manager,68.5,171.1,23.4
5389,24,Male,Salesperson,82.5,172.3,27.8
5390,39,Female,Manager,68.0,168.7,23.9
5391,27,Male,Software Engineer,69.1,175.3,22.5
5392,56,Female,Student,53.5,154.9,22.3
5393,32,Female,Teacher,38.2,154.5,16.0
5394,32,Female,Software Engineer,66.3,154.2,27.9
5395,21,Female,Salesperson,49.0,156.6,20.0
5396,49,Female,Software Engineer,93.5,168.6,32.9
5397,40,Male,Software Engineer,59.8,160.5,23.2
5398,23,Female,Student,76.6,158.7,30.4
5399,41,Male,Student,44.2,164.2,16.4
5400,37,Female,Student,80.7,170.4,27.8
5401,54,Male,Student,86.0,172.5,28.9
5402,37,Non-binary,Software Engineer,102.3,183.4,30.4
5403,29,Female,Student,37.5,146.0,17.6
5404,50,Female,Student,57.1,163.8,21.3
