User_ID,Daily_Steps,Exercise_Duration_min,Calories_Burned,Heart_Rate_bpm,Water_Intake_L
3611,7819,54,474,75,3.2
3612,10591,59,519,75,3.8
3613,9288,54,476,69,2.7
3614,14325,100,840,69,2.5
3615,10759,63,553,84,4.5
3616,9836,75,644,71,3.2
3617,9341,60,525,73,4.1
3618,12616,74,633,68,2.1
3619,10570,43,385,68,2.1
3620,9497,46,411,65,3.2
3621,5445,23,230,75,3.2
3622,8502,54,479,86,4.1
3623,10508,34,316,74,2.4
3624,11130,87,739,64,3.0
3625,12675,73,624,71,2.6
3626,12845,55,485,72,3.5
3627,10306,56,491,75,3.2
3628,9162,71,610,71,2.9
3629,9027,53,472,74,4.5
3630,12068,59,512,71,2.4
3631,10633,65,565,80,3.7
3632,10478,58,505,70,2.6
3633,13409,76,653,78,3.2
3634,12446,63,551,77,4.1
3635,6719,44,395,77,2.8
3636,9978,61,536,79,4.4
3637,8822,59,521,75,4.3
3638,15849,95,806,76,4.4
3639,11253,49,436,77,2.8
3640,8413,38,352,75,3.9
3641,9124,43,389,70,2.9
3642,10468,85,725,75,3.5
3643,8279,36,332,68,2.6
3644,8634,59,513,67,2.8
3645,8050,39,353,67,2.4
3646,11750,64,564,80,5.0
3647,12010,67,583,75,3.9
3648,10096,32,301,76,2.7
3649,9574,72,623,75,4.5
3650,7781,56,490,73,3.0
3651,12365,72,620,80,2.9
3652,10100,68,588,67,2.8
3653,12084,53,470,80,4.2
3654,10219,45,402,73,2.7
3655,8822,52,458,79,2.7
3656,8807,58,507,74,2.7
3657,9227,35,322,77,2.3
3658,13582,90,764,72,3.7
3659,11588,77,657,65,3.1
3660,9145,44,395,72,2.6
3661,8451,59,516,74,3.5
3662,7838,45,403,76,2.5
3663,10054,52,460,77,2.7
3664,10944,61,533,77,3.5
3665,9474,39,365,82,5.0
3666,8737,57,503,73,4.1
3667,9196,63,546,69,2.4
3668,7920,55,486,77,4.1
3669,8749,69,600,69,4.0
3670,10906,51,453,75,3.5
3671,17126,97,822,75,3.9
3672,8774,77,660,74,3.7
3673,10129,77,661,68,3.6
3674,9953,72,619,72,3.1
3675,11864,73,631,75,4.3
3676,8134,50,445,74,3.6
3677,8483,53,466,73,2.8
3678,9491,56,493,76,2.7
3679,14875,89,754,66,3.1
3680,9226,65,564,75,3.8
3681,12027,51,453,78,3.1
3682,10736,50,441,75,2.9
3683,8021,37,343,74,3.9
3684,11646,60,525,76,3.4
3685,11084,62,544,73,4.1
3686,11686,68,590,74,3.3
3687,5674,44,392,69,2.1
3688,7723,57,504,71,3.8
3689,13023,74,632,75,2.1
3690,13217,70,604,72,3.9
3691,11105,52,461,71,3.0
3692,8545,44,395,74,3.4
3693,9152,48,430,71,3.0
3694,8124,58,506,72,2.2
3695,8964,59,522,75,4.7
3696,6052,42,381,76,3.3
3697,9566,62,540,67,4.0
3698,13654,72,619,63,3.0
3699,9244,47,422,76,3.5
3700,13518,53,467,76,3.3
3701,8299,44,397,73,3.2
3702,8571,32,303,73,3.5
3703,8186,52,461,71,2.9
3704,9714,44,395,78,3.0
3705,10229,56,496,73,5.0
3706,12264,65,568,77,3.9
3707,8358,23,232,72,4.4
3708,9335,31,293,75,3.4
3709,8701,59,518,77,4.0
3710,12226,68,585,64,2.7
3711,7363,62,540,70,3.3
3712,10852,67,580,77,3.5
3713,9631,49,436,78,3.2
3714,11697,41,374,78,2.7
3715,9878,66,568,71,2.5
3716,13534,91,771,62,4.0
3717,9514,31,296,74,3.8
3718,7906,50,446,79,3.2
3719,11245,61,533,67,3.4
3720,8652,25,244,72,3.2
3721,12313,53,470,80,3.7
3722,9831,61,532,68,3.7
3723,11621,82,704,79,4.7
3724,13611,75,642,74,3.4
3725,13076,72,621,77,3.9
3726,6036,38,345,73,2.4
3727,7903,56,489,81,2.7
3728,7590,41,373,77,2.5
3729,11631,68,588,71,3.0
3730,12251,87,743,70,4.5
3731,10371,46,415,76,3.1
3732,12519,71,613,72,3.9
3733,6099,37,340,74,2.8
3734,8991,48,427,75,2.6
3735,11144,57,503,75,3.8
3736,9445,54,477,66,3.0
3737,8113,47,424,78,4.1
3738,11695,58,509,79,3.9
3739,11472,71,612,73,3.3
3740,7559,42,382,76,3.9
3741,7703,40,366,74,3.5
3742,9608,46,412,73,3.1
3743,8514,59,514,73,2.8
3744,6796,25,243,75,2.3
3745,7628,49,435,74,2.9
3746,6300,46,410,71,2.6
3747,10886,33,310,72,3.4
3748,10600,50,444,67,2.9
3749,8800,63,547,71,2.9
3750,12230,92,785,71,4.3
3751,16713,79,673,75,2.4
3752,13342,62,539,74,2.9
3753,8611,42,376,70,1.6
3754,9867,64,557,74,3.7
3755,8064,50,446,76,3.9
3756,7877,50,441,75,2.2
3757,8526,60,522,69,3.2
3758,8243,69,594,72,3.3
3759,9935,34,318,72,2.9
3760,14124,84,716,69,3.5
3761,9610,70,604,68,2.9
3762,8257,57,501,67,2.6
3763,12725,65,561,79,2.7
3764,10151,73,631,75,3.7
3765,9774,51,453,75,2.7
3766,11394,67,578,68,3.0
3767,9880,43,388,77,2.9
3768,14714,77,659,71,3.1
3769,9658,71,616,74,4.5
3770,6831,56,495,70,4.3
3771,9169,60,523,78,2.9
3772,10166,88,751,73,4.6
3773,7917,58,511,73,3.8
3774,11042,57,500,72,3.0
3775,12792,74,637,78,3.9
3776,11434,66,572,76,3.1
3777,13427,65,562,70,2.8
3778,9059,54,478,87,3.0
3779,11517,66,570,72,2.3
3780,7217,57,504,69,4.2
3781,9859,72,622,74,4.2
3782,7590,31,291,73,2.4
3783,10753,66,579,78,4.9
3784,8230,53,466,71,3.0
3785,10578,74,635,69,3.3
3786,10062,51,450,75,2.7
3787,12614,66,574,68,3.7
3788,11396,67,581,74,3.6
3789,10056,61,530,79,2.2
3790,8897,61,536,80,4.8
3791,7739,60,525,69,3.7
3792,12669,67,577,76,2.1
3793,9108,43,388,74,2.9
3794,6071,28,265,71,2.5
3795,12198,84,718,71,4.0
3796,12387,56,492,78,3.6
3797,8244,61,534,70,4.5
3798,13391,48,429,67,3.3
3799,9780,64,554,66,2.6
3800,5591,36,335,76,3.2
3801,7686,56,489,66,2.9
3802,10234,56,492,74,3.1
3803,8133,48,426,69,2.2
3804,11500,67,581,68,3.5
3805,8956,39,356,77,3.0
3806,11403,66,573,75,4.1
3807,8613,52,463,76,4.2
3808,11824,86,733,66,3.6
3809,9449,66,569,65,2.8
3810,9896,67,580,75,3.1
3811,9958,60,532,75,4.9
3812,11272,73,629,75,3.8
3813,8382,31,291,70,2.5
3814,11540,75,645,67,3.8
3815,6103,30,284,73,2.5
3816,11559,49,434,72,2.9
3817,9299,53,471,77,3.8
3818,11811,73,630,74,3.3
3819,10895,94,796,70,3.9
3820,7465,22,219,78,2.8
3821,10118,51,451,70,2.8
3822,9603,57,498,75,2.9
3823,11897,59,513,68,2.4
3824,9924,88,746,65,2.6
3825,8086,55,483,74,3.0
3826,10628,58,508,71,3.2
3827,5988,24,235,79,2.6
3828,10225,51,452,72,2.8
3829,12479,78,669,70,3.5
3830,9463,48,428,73,3.1
3831,13419,81,694,74,4.2
3832,12184,74,637,73,3.3
3833,10975,66,575,71,4.1
3834,8481,58,508,74,3.1
3835,8643,61,530,70,2.5
3836,11766,64,558,72,3.6
3837,11487,61,529,70,2.3
3838,6354,39,355,76,2.9
3839,7903,31,292,79,2.8
3840,13558,89,758,72,4.4
3841,7863,29,275,81,2.3
3842,7811,25,251,87,4.5
3843,6658,64,555,74,2.9
3844,8102,61,529,73,2.4
3845,9640,54,479,71,3.7
3846,9299,72,620,73,3.3
3847,7045,38,349,70,3.3
3848,12665,83,709,70,4.1
3849,11123,59,516,72,2.9
3850,6198,47,424,77,3.6
3851,10365,60,525,71,3.7
3852,9741,37,337,72,2.3
3853,11850,58,505,72,2.9
3854,10534,55,486,71,3.4
3855,12751,73,628,70,3.5
3856,12450,69,597,74,3.7
3857,8858,32,299,72,2.9
3858,9367,45,402,68,2.8
3859,7919,63,546,72,2.7
3860,12486,65,565,75,3.5
3861,9395,38,352,78,3.9
3862,10622,73,628,70,2.7
3863,10887,59,515,69,2.8
3864,12907,82,698,67,2.8
3865,10069,49,435,69,2.6
3866,9046,43,391,84,3.9
3867,8679,41,373,77,2.9
3868,9508,57,499,75,3.0
3869,6668,67,583,74,3.9
3870,8214,44,393,66,2.0
3871,9977,60,526,75,3.8
3872,10905,86,735,78,4.9
3873,6589,43,385,67,1.8
3874,9489,42,384,72,4.3
3875,9616,55,488,77,4.0
3876,12739,73,630,81,4.7
3877,10575,48,427,73,2.8
3878,11115,57,500,70,3.2
3879,13123,62,543,80,3.2
3880,11107,87,738,68,3.6
3881,8259,34,315,73,2.5
3882,6019,32,303,79,3.4
3883,15543,64,554,74,3.2
3884,13794,65,564,67,4.0
3885,11370,61,530,72,3.0
3886,7797,55,484,67,2.7
3887,8354,59,515,68,2.9
3888,6509,36,332,79,2.2
3889,9671,61,533,71,3.6
3890,9593,31,293,72,3.0
3891,7683,49,433,76,2.3
3892,10538,53,467,75,3.1
3893,14966,78,671,74,4.4
3894,13146,85,723,67,3.1
3895,11251,60,527,72,3.8
3896,10511,68,587,66,2.6
3897,8595,28,267,81,2.6
3898,10356,61,532,72,3.2
3899,7729,67,580,66,2.8
3900,9650,51,452,81,2.5
3901,10007,44,395,73,2.7
3902,8726,61,532,77,3.1
3903,10031,66,571,70,3.3
3904,8562,57,501,72,3.0
3905,15251,57,501,73,3.7
3906,12534,61,534,76,3.8
3907,8913,43,392,80,3.8
3908,12789,68,586,68,2.9
3909,11893,53,467,73,2.8
3910,9254,62,542,81,3.4
3911,7604,51,448,73,1.9
3912,8917,77,663,72,4.7
3913,9035,60,524,77,3.9
3914,13039,61,532,71,3.0
3915,8167,41,378,76,4.4
3916,8272,64,556,74,3.8
3917,10884,36,334,78,3.3
3918,6710,28,270,74,3.5
3919,14854,86,733,73,4.6
3920,7269,54,476,66,3.1
3921,9742,55,482,70,2.8
3922,9995,53,470,69,4.0
3923,8574,45,404,70,3.0
3924,9200,45,408,69,4.4
3925,9899,54,477,74,3.5
3926,6262,62,539,68,3.7
3927,11667,36,330,75,2.5
3928,9387,43,393,78,4.3
3929,10044,78,665,73,2.7
3930,11015,74,635,69,2.9
3931,10999,46,412,75,3.4
3932,11652,63,549,73,3.8
3933,7831,57,501,75,2.9
3934,10111,70,603,72,2.7
3935,12850,59,514,70,2.9
3936,4964,26,252,74,2.7
3937,12193,55,487,69,4.0
3938,10585,57,497,72,1.9
3939,9925,63,548,65,3.8
3940,10244,74,635,72,3.1
3941,10354,42,381,69,3.1
3942,9119,66,574,76,3.8
3943,8558,53,465,72,3.0
3944,11372,61,531,70,2.5
3945,6613,71,614,65,4.0
3946,8492,71,615,74,3.8
3947,6398,19,198,70,3.5
3948,11327,84,714,72,3.0
3949,8618,51,452,66,3.2
3950,9165,38,345,66,2.0
3951,11772,81,692,71,4.3
3952,8595,67,581,66,3.3
3953,7616,48,430,73,3.6
3954,10885,67,578,62,2.3
3955,5889,40,363,75,2.9
3956,9635,55,487,71,3.3
3957,7330,65,562,77,3.3
3958,7965,45,403,74,2.5
3959,13900,91,771,69,3.1
3960,11454,71,611,72,3.3
3961,10955,47,419,65,2.5
3962,10955,60,524,75,3.0
3963,10486,59,516,64,3.2
3964,12684,63,550,84,3.6
3965,11752,60,525,65,3.8
3966,10309,67,580,67,3.7
3967,9376,65,562,74,3.1
3968,9662,64,553,74,2.3
3969,11855,68,591,79,3.8
3970,6984,39,357,82,2.7
3971,7302,41,374,72,3.3
3972,11577,68,591,65,4.1
3973,10716,69,594,72,3.1
3974,8485,70,609,70,5.0
3975,10914,66,573,71,4.0
3976,11607,73,631,75,4.3
3977,5739,19,194,80,2.3
3978,8846,31,293,79,2.6
3979,8766,44,397,73,3.5
3980,8922,59,515,69,3.2
3981,9494,49,441,71,4.4
3982,9507,29,276,85,2.7
3983,11358,61,532,70,3.7
3984,12698,90,764,72,4.1
3985,9695,70,601,75,2.8
3986,7168,27,262,75,3.3
3987,8488,50,449,79,4.1
3988,9423,50,447,74,3.8
3989,7642,44,395,79,2.9
3990,10220,64,554,76,2.4
3991,12768,67,583,69,3.8
3992,10196,75,647,72,4.3
3993,10559,43,384,73,2.1
3994,9941,66,572,74,3.4
3995,9790,69,596,72,3.5
3996,9414,51,453,79,3.8
3997,12148,70,604,79,3.7
3998,7533,74,637,66,3.5
3999,7068,45,403,70,3.3
4000,8555,60,525,67,3.4
4001,13218,84,718,78,3.7
4002,10533,47,421,75,3.5
4003,11065,92,780,70,3.3
4004,8312,47,417,70,2.5
4005,13872,73,627,67,2.9
4006,11135,70,600,70,1.7
4007,10283,61,531,78,3.0
4008,8453,46,414,77,3.9
4009,9702,64,556,71,3.2
4010,11677,50,444,68,3.1
4011,11640,83,713,74,4.8
4012,9806,61,537,72,3.7
4013,10868,68,586,69,3.0
4014,7576,42,377,68,2.3
4015,8042,42,380,76,2.7
4016,7822,33,308,67,2.7
4017,11794,75,642,80,2.9
4018,11728,46,416,72,4.0
4019,7968,51,455,72,3.4
4020,7132,38,348,82,2.4
4021,6691,45,405,70,3.4
4022,8367,39,356,74,2.7
4023,6903,58,507,78,3.1
4024,8892,40,370,75,4.3
4025,13324,38,347,68,2.4
4026,9739,52,461,70,2.9
4027,10069,47,425,73,3.2
4028,10482,57,502,85,3.5
4029,6766,33,310,79,3.3
4030,10182,61,530,71,2.9
4031,9579,39,355,75,2.3
4032,12679,70,602,66,2.8
4033,8700,48,431,76,4.1
4034,11310,52,463,75,4.5
4035,10687,47,420,75,3.3
4036,11833,82,699,68,3.3
4037,9134,38,348,72,2.4
4038,9397,46,410,65,2.5
4039,9663,70,603,81,2.9
4040,6315,42,382,77,3.9
4041,10769,64,554,68,2.6
4042,10571,50,446,72,3.7
4043,8267,47,420,68,2.8
4044,7870,72,621,80,3.9
4045,8724,65,564,72,3.4
4046,8951,40,363,70,2.8
4047,11381,59,519,79,4.0
4048,9848,25,244,65,2.9
4049,7282,53,467,72,2.7
4050,11713,52,462,69,3.8
4051,11101,68,589,70,2.9
4052,11574,64,552,71,2.5
4053,8147,44,394,67,2.2
4054,7289,42,383,79,3.8
4055,12567,66,572,67,3.6
4056,9957,43,389,71,2.8
4057,11292,74,634,66,2.7
4058,9229,55,487,78,3.6
4059,8778,67,581,74,4.0
4060,10623,41,373,73,2.6
4061,14325,89,761,74,4.7
4062,9826,50,441,78,1.9
4063,8871,47,421,79,3.4
4064,9306,67,582,71,4.0
4065,12601,83,713,70,4.1
4066,9083,71,612,73,3.7
4067,9121,53,470,71,3.8
4068,10668,57,502,67,3.4
4069,9444,71,612,72,2.8
4070,11725,73,627,73,3.8
4071,7910,51,454,71,3.8
4072,8117,24,235,82,2.6
4073,10203,54,473,72,2.9
4074,11955,61,533,76,3.5
4075,10597,57,501,69,3.1
4076,10582,50,444,73,2.3
4077,7214,40,364,72,3.5
4078,10895,79,675,78,3.7
4079,7942,59,517,72,3.5
4080,18533,102,861,68,4.1
4081,7502,50,443,67,3.2
4082,14090,64,554,76,2.7
4083,7504,52,460,72,2.8
4084,9662,63,548,66,3.0
4085,10736,61,528,72,2.4
4086,10139,43,386,75,2.8
4087,10362,76,651,68,2.8
4088,11885,64,558,67,3.7
4089,10296,64,555,72,2.4
4090,7270,55,483,70,3.6
4091,9666,38,347,70,2.6
4092,11952,85,725,71,4.2
4093,8348,35,328,79,3.4
4094,10141,56,496,75,4.5
4095,9361,72,620,68,3.8
4096,9376,40,365,67,2.7
4097,8876,48,431,75,3.6
4098,10025,67,578,62,2.6
4099,10232,74,637,69,3.7
4100,8645,35,323,74,3.0
4101,7523,33,306,74,2.5
4102,9077,51,453,73,3.4
4103,10796,68,590,74,4.3
4104,7142,43,386,75,2.5
4105,10185,58,510,70,4.0
4106,8850,50,445,70,2.9
4107,8530,52,458,74,2.9
4108,11199,67,578,71,2.9
4109,7949,55,487,73,3.6
4110,11627,84,718,75,3.7
4111,10392,64,558,79,3.4
4112,9503,63,545,66,2.3
4113,8166,58,507,77,3.5
4114,10765,71,612,69,3.3
4115,9697,60,522,63,2.6
4116,6661,62,540,73,2.9
4117,7280,22,223,82,3.7
4118,11940,65,571,74,5.0
4119,8006,52,460,79,3.3
4120,9213,46,411,72,2.5
4121,6248,58,508,74,3.2
4122,10644,36,333,79,3.2
4123,14549,74,634,70,3.0
4124,8169,28,270,85,2.6
4125,13717,69,597,78,3.7
4126,9343,45,403,67,2.2
4127,13277,76,649,60,3.4
4128,10924,89,755,72,3.1
4129,7720,63,545,61,2.9
4130,8619,35,323,74,2.6
4131,12184,73,630,78,3.9
4132,9018,47,423,78,3.7
4133,11184,73,630,70,3.8
4134,9058,63,548,76,2.6
4135,13509,90,767,72,4.3
4136,10559,79,676,70,3.4
4137,9434,67,581,69,2.9
4138,9569,54,478,77,3.4
4139,9214,52,461,70,3.4
4140,12962,55,483,72,2.7
4141,10724,65,564,75,3.2
4142,12264,73,628,81,3.3
4143,12165,46,413,77,3.2
4144,10880,75,644,64,3.3
4145,6594,39,357,76,3.0
4146,7106,32,302,74,3.2
4147,8902,55,483,76,2.5
4148,12721,53,468,67,3.1
4149,10016,49,438,69,3.9
4150,6692,32,300,74,2.6
4151,6453,31,288,72,2.1
4152,11770,53,468,75,2.7
4153,9137,51,453,76,3.4
4154,10041,68,586,66,2.7
4155,12272,55,483,78,2.5
4156,7953,40,366,80,3.2
4157,5778,26,251,69,2.5
4158,10655,71,612,62,3.4
4159,11170,58,507,77,2.7
4160,8866,57,499,71,2.7
4161,9097,48,428,70,3.1
4162,12813,88,749,73,3.6
4163,6415,39,354,68,2.5
4164,9770,70,605,72,3.3
4165,8267,60,524,70,3.1
4166,8441,46,411,72,2.0
4167,14472,69,597,76,3.6
4168,10534,55,482,75,2.6
4169,10112,54,472,73,2.0
4170,9595,72,620,77,3.8
4171,9795,68,595,73,4.6
4172,11421,69,594,70,3.0
4173,10206,52,458,69,2.7
4174,10297,49,438,75,4.0
4175,9834,39,355,73,3.0
4176,6977,40,366,70,3.2
4177,9510,48,426,73,2.8
4178,8650,66,572,73,3.9
4179,8420,56,498,76,4.6
4180,9254,54,474,70,2.5
4181,7709,57,503,66,3.3
4182,8512,66,574,74,3.1
4183,7673,45,402,74,2.0
4184,9073,51,452,81,3.9
4185,9229,37,339,76,2.6
4186,7235,62,541,84,3.5
4187,11229,75,644,72,3.2
4188,11279,57,500,74,3.4
4189,9037,65,564,72,3.2
4190,8146,21,213,75,2.4
4191,11180,57,501,77,2.7
4192,8206,50,441,76,1.7
4193,17225,94,801,75,4.7
4194,13066,82,699,70,3.3
4195,11233,53,470,73,3.6
4196,9849,64,554,73,3.3
4197,11061,72,617,70,2.4
4198,8146,46,415,76,3.5
4199,13547,68,586,71,3.3
4200,10349,44,399,73,4.0
4201,8735,45,403,79,2.1
4202,10840,37,338,80,3.0
4203,12068,64,559,75,3.8
4204,9341,56,491,74,2.9
4205,6082,36,332,79,3.1
4206,11841,61,532,68,3.0
4207,10418,59,513,72,2.2
4208,9807,59,519,74,3.7
4209,14251,83,708,70,4.0
4210,10226,41,373,70,2.9
4211,10431,54,479,73,3.8
4212,9839,39,355,75,2.7
4213,9457,49,438,81,2.9
4214,7467,58,512,75,4.2
4215,8244,52,462,72,4.0
4216,10616,55,487,77,3.7
4217,10119,49,432,75,2.0
4218,9871,51,455,81,3.5
4219,10421,52,456,65,2.0
4220,9262,58,512,75,4.1
4221,9524,44,395,82,2.4
4222,11738,60,523,68,2.6
4223,10947,54,475,74,2.6
4224,12775,56,491,74,2.6
4225,11797,47,420,67,3.0
4226,9282,54,475,75,3.0
4227,9364,39,361,81,3.8
4228,8699,50,448,74,3.9
4229,10328,70,602,66,3.1
4230,10732,60,526,79,3.7
4231,8295,47,420,70,3.3
4232,8911,34,316,81,2.3
4233,12367,60,522,73,2.8
4234,10300,48,432,74,4.2
4235,10641,53,472,81,4.9
4236,8175,50,443,71,3.2
4237,10885,69,598,76,3.7
4238,9550,27,263,81,3.0
4239,10084,72,624,70,4.2
4240,11195,48,426,73,3.0
4241,9992,80,686,67,3.6
4242,13244,65,565,76,3.6
4243,6369,44,399,72,3.3
4244,9500,56,493,77,3.4
4245,9475,50,445,87,3.3
4246,7910,58,513,74,4.5
4247,12528,83,708,78,3.3
4248,11243,60,524,72,3.4
4249,9315,43,395,82,4.6
4250,10640,45,407,80,3.3
4251,11264,76,651,74,3.3
4252,14168,61,533,74,3.4
4253,10315,60,525,67,3.8
4254,10599,67,581,76,3.4
4255,7681,38,348,75,2.6
4256,9759,64,554,68,2.5
4257,8642,50,441,69,1.8
4258,9991,54,477,68,3.4
4259,10875,44,397,75,3.1
4260,8951,46,415,73,3.1
4261,11447,55,483,71,3.1
4262,11326,72,618,73,3.2
4263,7675,50,442,71,2.0
4264,10556,50,446,77,3.4
4265,8930,33,306,72,2.6
4266,11505,72,621,72,3.6
4267,10999,74,635,68,3.0
4268,10161,70,602,66,3.4
4269,7952,52,459,71,2.3
4270,10179,46,411,71,2.7
4271,11532,56,495,74,4.2
4272,11339,36,335,77,3.7
4273,9612,57,504,81,3.9
4274,10889,69,599,69,4.6
4275,11318,52,458,73,2.5
4276,6254,30,286,82,2.7
4277,9193,22,219,78,2.0
4278,9971,63,551,76,4.5
4279,7135,58,508,73,2.7
4280,8337,49,433,75,2.6
4281,11422,55,482,58,2.5
4282,7982,38,348,66,3.4
4283,11494,58,510,75,3.8
4284,6496,51,455,74,3.7
4285,9683,50,442,77,2.0
4286,12135,54,482,77,4.5
4287,9616,80,684,70,3.9
4288,6676,28,273,71,4.4
4289,11732,52,462,74,3.0
4290,6384,31,288,69,1.7
4291,10607,62,539,72,2.5
4292,9777,52,464,78,4.0
4293,7610,40,364,69,3.1
4294,10181,57,499,76,2.8
4295,10588,46,411,64,2.7
4296,9135,57,499,76,3.2
4297,5801,48,427,70,3.0
4298,7137,36,334,81,3.0
4299,12760,72,623,70,3.8
4300,10952,59,518,76,4.0
4301,9130,59,520,73,4.2
4302,9309,53,470,77,3.8
4303,10024,69,598,69,3.2
4304,7202,73,629,66,3.9
4305,10394,67,578,74,2.6
4306,10043,67,579,68,3.3
4307,12109,61,531,78,2.9
4308,12030,59,515,74,3.3
4309,8586,53,466,77,2.8
4310,8017,34,318,81,3.2
4311,8031,61,531,71,2.9
4312,11171,71,615,73,4.0
4313,11447,57,504,75,4.0
4314,10643,67,584,71,4.8
4315,7729,73,628,70,3.2
4316,11929,68,589,74,3.7
4317,14599,86,736,77,4.3
4318,7071,47,421,76,3.7
4319,10164,61,538,77,4.8
4320,10111,57,504,77,3.5
4321,11235,88,749,76,4.0
4322,12850,46,411,77,2.9
4323,8086,54,476,72,2.9
4324,11187,60,523,71,2.9
4325,10061,71,616,62,4.4
4326,11402,77,660,67,3.6
4327,8176,58,510,78,3.1
4328,12309,57,500,69,2.6
4329,9612,72,628,74,4.2
4330,13526,68,586,75,2.7
4331,7322,59,516,69,2.9
4332,10829,65,564,69,3.3
4333,8307,52,457,69,2.3
4334,8177,44,399,71,3.6
4335,8080,24,234,71,2.2
4336,9156,77,658,59,2.4
4337,10532,64,557,83,3.8
4338,10085,53,471,74,3.8
4339,8959,59,514,71,2.3
4340,12940,66,572,65,3.2
4341,12054,56,494,70,3.3
4342,15333,74,634,70,3.1
4343,8679,46,411,67,2.9
4344,11181,56,489,73,2.4
4345,10034,60,529,77,4.3
4346,10219,73,631,72,4.4
4347,7483,50,441,71,2.7
4348,12270,66,573,72,3.0
4349,11862,39,355,66,2.4
4350,6299,46,415,76,4.0
4351,8361,41,372,68,3.3
4352,9841,60,526,72,4.3
4353,8804,57,500,77,3.3
4354,13478,69,595,70,2.5
4355,9171,44,399,77,3.6
4356,8521,55,487,71,4.0
4357,11886,52,462,68,2.9
4358,13011,98,828,76,4.0
4359,10973,62,538,73,2.5
4360,7766,54,473,76,2.7
4361,13301,71,613,82,3.8
4362,10944,52,460,73,2.9
4363,8177,72,621,74,4.2
4364,10336,45,401,75,1.7
4365,8350,50,442,80,2.8
4366,12161,64,557,78,3.8
4367,10558,55,490,74,4.6
4368,7958,39,359,84,3.4
4369,11794,61,535,79,3.8
4370,9283,60,525,75,3.1
4371,11052,65,565,71,3.4
4372,7613,51,451,78,2.8
4373,14400,73,629,85,3.6
4374,10918,72,621,71,3.5
4375,8925,34,318,77,3.5
4376,10968,60,525,75,3.5
4377,5833,35,327,71,3.3
4378,6859,40,364,75,3.1
4379,9992,54,479,76,3.7
4380,11049,60,528,83,3.8
4381,12838,77,658,69,2.9
4382,9373,49,433,73,1.9
4383,13396,67,581,71,3.2
4384,9924,71,616,78,4.6
4385,10285,70,609,75,5.0
4386,10602,61,529,74,2.8
4387,9547,57,498,70,3.0
4388,9829,39,353,66,2.2
4389,12102,64,556,69,2.9
4390,9575,63,549,81,3.8
4391,9341,62,540,72,3.4
4392,7621,33,307,74,2.2
4393,7633,30,287,78,3.9
4394,9110,62,538,72,3.4
4395,9479,68,591,77,3.5
4396,10019,66,571,73,3.4
4397,10315,83,708,83,3.5
4398,8482,67,580,79,3.5
4399,7358,37,343,80,4.1
4400,12118,83,711,77,4.5
4401,12126,58,508,75,3.2
4402,9782,61,537,74,4.1
4403,5546,22,220,79,2.6
4404,13205,85,725,65,4.0
4405,12588,64,556,67,2.7
4406,12010,94,795,67,3.4
4407,13207,76,651,72,3.2
4408,9655,56,495,72,3.8
4409,11647,55,486,77,4.1
4410,13654,80,682,64,2.5
4411,11276,68,586,68,2.3
4412,9749,49,435,66,3.3
4413,11163,82,701,71,3.7
4414,7887,40,365,81,3.0
4415,8518,33,312,78,4.2
4416,15057,79,673,75,2.8
4417,7183,45,407,81,3.8
4418,9651,53,467,70,2.9
4419,8815,60,525,75,3.7
4420,9195,56,493,70,3.4
4421,12735,87,742,72,4.5
4422,8044,63,548,72,3.5
4423,7839,57,502,71,3.4
4424,9054,62,541,75,3.6
4425,8499,32,299,71,2.3
4426,7665,57,501,78,3.5
4427,9373,64,558,69,3.6
4428,14050,95,803,66,3.4
4429,9125,46,416,77,3.5
4430,10415,51,450,68,2.6
4431,7170,40,365,82,2.7
4432,9381,55,482,62,2.3
4433,10604,48,428,71,2.9
4434,10422,43,386,73,2.7
4435,9371,48,428,80,2.4
4436,10598,43,387,65,2.3
4437,12080,46,416,72,4.1
4438,8793,44,396,73,3.1
4439,7684,48,431,82,4.0
4440,7739,44,395,77,2.9
4441,7907,57,504,72,4.2
4442,8233,31,294,80,3.2
4443,10546,71,613,74,3.4
4444,11924,63,551,77,4.4
4445,9800,75,646,73,3.9
4446,7822,49,440,72,4.3
4447,7494,45,408,76,4.4
4448,9160,51,449,72,2.3
4449,10705,64,554,81,3.0
4450,10369,72,618,77,3.0
4451,10054,67,581,74,3.7
4452,9431,58,512,78,4.4
4453,9251,52,462,70,3.1
4454,9846,59,519,75,3.8
4455,10471,86,734,68,3.9
4456,9536,63,549,71,3.3
4457,8189,62,544,77,4.4
4458,12516,77,661,68,4.0
4459,8815,57,503,70,3.6
4460,11997,36,332,70,2.7
4461,7340,34,316,73,3.1
4462,10586,61,528,75,2.4
4463,11205,64,560,80,4.3
4464,11594,68,587,70,3.4
4465,9082,61,533,78,3.7
4466,13479,58,504,70,2.1
4467,13079,74,635,71,4.0
4468,13630,76,649,70,3.1
4469,7473,52,460,75,3.3
4470,8029,34,317,72,3.3
4471,9463,56,493,72,3.5
4472,10061,34,312,77,2.0
4473,10139,39,355,71,2.4
4474,7791,70,601,67,2.4
4475,7291,44,400,71,3.6
4476,9663,43,391,79,3.8
4477,9144,31,290,69,2.7
4478,10570,57,496,76,2.1
4479,9784,76,652,74,3.3
4480,8330,49,438,69,3.6
4481,11695,72,623,73,4.5
